date,open,high,low,close,volume,diversity
2021-07-18 05:42:00,-0.91,-0.84,-12.03,-12.03,5.658000000000001,6
2021-07-18 09:47:00,-12.03,-12.03,-24.85,-24.85,1.467,9
2021-07-18 13:52:00,-24.85,-21.480000000000004,-21.479999999999997,-34.49999999999999,3.1521000000000003,9
2021-07-18 17:57:00,-21.479999999999997,24.55,24.549999999999997,-21.480000000000004,3.8641,9
2021-07-18 21:55:00,24.549999999999997,66.33,66.33,24.549999999999997,2.1086,6
2021-07-19 02:00:00,66.33,91.83000000000001,90.27,66.33,1.5168000000000001,6
2021-07-19 06:05:00,90.27,90.26999999999998,87.65,87.65,1.5165000000000002,6
2021-07-19 09:55:00,87.65,111.65999999999997,111.44,86.42,2.4301,6
2021-07-19 13:59:00,111.44000000000003,166.55999999999995,166.56,111.43999999999997,3.1623,7
2021-07-19 18:04:00,166.56,216.44000000000005,216.44,166.56,1.616,9
2021-07-19 22:03:00,216.44,219.47000000000003,214.5,214.49999999999994,4.937799999999999,11
2021-07-20 02:08:00,214.5,214.5,209.06000000000006,209.05999999999995,2.7689,6
2021-07-20 05:57:00,209.05999999999995,209.05999999999995,205.70000000000005,205.70000000000005,0.6007,4
2021-07-20 10:02:00,205.70000000000005,205.70000000000005,193.53999999999996,193.53999999999996,2.3705999999999996,5
2021-07-20 14:07:00,193.53999999999996,244.46000000000004,244.46000000000004,192.74,6.4742,9
2021-07-20 17:57:00,244.46000000000004,307.4499999999998,307.45000000000005,244.46000000000004,1.5112999999999999,8
2021-07-20 21:26:00,307.4499999999998,366.57000000000016,366.57000000000016,307.45000000000005,4.1137,4
2021-07-21 01:20:00,366.57000000000016,433.02999999999975,433.0300000000002,366.57000000000016,4.0912,4
2021-07-21 05:24:00,433.02999999999975,498.75,498.75,433.0300000000002,1.6979999999999997,4
2021-07-21 09:29:00,329.8985,359.89200000000005,362.609,332.9555,6.827399999999999,3
2021-07-21 13:34:00,362.60900000000004,351.3985000000002,345.99400000000014,365.11,2.5919999999999996,5
2021-07-21 17:40:00,345.9940000000002,314.2334999999997,304.86199999999957,336.56800000000004,5.3957,5
2021-07-21 21:45:00,304.8620000000005,273.26999999999964,253.5485,284.60349999999994,5.2979,8
2021-07-22 01:49:00,253.54849999999993,224.25799999999998,143.6715000000001,172.42500000000013,7.925900000000001,5
2021-07-22 05:54:00,143.6715000000001,116.47000000000014,42.70299999999963,69.36749999999961,11.885000000000002,4
2021-07-22 09:59:00,42.70299999999963,16.776499999999658,-19.413999999999646,6.053500000000383,11.764,4
2021-07-22 14:05:00,-19.413999999999646,-45.340499999999565,-34.7235000000004,-10.300999999999874,3.4113999999999995,7
2021-07-22 17:54:00,-34.7235000000004,-59.44950000000034,-65.1834999999997,-40.91199999999969,1.4223999999999999,6
2021-07-22 21:59:00,-65.1834999999997,-87.15349999999961,-84.72950000000026,-63.21400000000028,4.2427,6
2021-07-23 02:04:00,-84.72950000000026,-104.20549999999935,-118.49600000000027,-99.47450000000032,5.358700000000001,5
2021-07-23 06:08:00,-118.49600000000027,-137.82050000000027,-150.3725000000004,-131.35100000000045,3.4860999999999995,4
